Time,República de Chile_predicho
2022-11-23,705.2727195231644
2022-11-24,703.3090653840079
2022-11-25,639.3932074661745
2022-11-26,445.9785426799859
2022-11-27,416.13611468546344
2022-11-28,698.9040648747014
2022-11-29,707.6713423437639
2022-11-30,684.9522046273801
2022-12-01,662.3537914074718
2022-12-02,654.1611576569635
2022-12-03,464.3704056449943
2022-12-04,403.7238594500063
2022-12-05,676.8177093822267
2022-12-06,683.9784354634212
2022-12-07,667.0955356867798
2022-12-08,482.2506088224733
2022-12-09,563.2523422869608
2022-12-10,458.78402782265624
2022-12-11,419.9333833654045
2022-12-12,680.2080497107861
2022-12-13,669.2035780399847
2022-12-14,667.2737754362372
2022-12-15,647.1801807531076
2022-12-16,566.1891902535904
2022-12-17,460.0445884438665
2022-12-18,398.775590783067
2022-12-19,661.0416926362782
2022-12-20,701.9031986849593
2022-12-21,647.125461811457
2022-12-22,600.1439123395539
2022-12-23,591.2879907521171
2022-12-24,373.8590578161781
2022-12-25,362.07588408907696
2022-12-26,693.2426827707402
2022-12-27,709.482327818821
2022-12-28,642.8801761774125
2022-12-29,624.7160677229331
2022-12-30,611.9247241121852
2022-12-31,279.5314456189359
2023-01-01,323.2293382872826
2023-01-02,457.3088710218482
2023-01-03,699.2796723108329
2023-01-04,687.4948109923403
2023-01-05,693.3599877035117
2023-01-06,626.778884826673
2023-01-07,513.7695407439913
2023-01-08,407.9470846250248
2023-01-09,641.1444511773293
2023-01-10,758.5031819212661
2023-01-11,704.7784818527457
2023-01-12,689.4750921357277
2023-01-13,634.4226328383886
2023-01-14,506.9209633918678
2023-01-15,401.02400349274103
2023-01-16,680.6321669433173
2023-01-17,751.4614772844791
2023-01-18,684.9790261792311
2023-01-19,714.6727994054875
2023-01-20,609.7007143935839
2023-01-21,505.7768801353386
2023-01-22,457.3726595635741
2023-01-23,690.0330514363416
2023-01-24,703.2090788130802
2023-01-25,727.1298150389748
2023-01-26,694.590229606106
2023-01-27,604.6600125981267
2023-01-28,451.5576834350113
2023-01-29,429.74653540715946
2023-01-30,684.2032586458495
2023-01-31,662.7477942371042
2023-02-01,690.1444378735323
2023-02-02,599.017267427741
2023-02-03,552.7073622715482
2023-02-04,450.07895186437787
2023-02-05,369.75158299820004
2023-02-06,585.9803559792329
2023-02-07,617.600170145008
2023-02-08,586.5618293273737
2023-02-09,595.329688862706
2023-02-10,555.3488888673089
2023-02-11,428.4460044009888
2023-02-12,376.6281163475409
2023-02-13,619.0575365759742
2023-02-14,621.5191136404255
2023-02-15,645.8801280579394
2023-02-16,611.8128716298513
2023-02-17,565.5768949173328
2023-02-18,455.63610026561656
2023-02-19,409.0789337174169
2023-02-20,603.7100136750455
2023-02-21,600.9000926203591
2023-02-22,637.0207215695973
2023-02-23,607.304451526345
2023-02-24,556.2167145466933
2023-02-25,508.1061352511183
2023-02-26,420.06875662504933
2023-02-27,614.0439727074656
2023-02-28,653.6917114197001
2023-03-01,687.5616480770016
2023-03-02,687.7532631657461
2023-03-03,659.1930583115554
2023-03-04,448.5035756834602
2023-03-05,417.4200705650365
2023-03-06,699.1537570933458
2023-03-07,757.7154938308072
2023-03-08,734.7918060061079
2023-03-09,726.5528248266276
2023-03-10,691.2509431536726
2023-03-11,496.6204809123417
2023-03-12,432.4004189179676
2023-03-13,745.4816557413892
2023-03-14,750.9220064411033
2023-03-15,763.3296367942132
2023-03-16,736.2030186322893
2023-03-17,705.7410257789859
2023-03-18,482.354377673761
2023-03-19,411.14415869040505
2023-03-20,764.7631621110247
2023-03-21,744.9666829134605
2023-03-22,728.578919248605
2023-03-23,722.0463532770102
2023-03-24,699.3708482430741
2023-03-25,490.06291642383695
2023-03-26,448.319036493052
2023-03-27,734.265106245289
2023-03-28,741.1655515820612
2023-03-29,736.9861950934896
2023-03-30,709.4246803171075
2023-03-31,651.3385470845269
2023-04-01,480.4191281556513
2023-04-02,414.26198411040525
2023-04-03,701.119366516175
2023-04-04,704.9932265086809
2023-04-05,703.6435200739252
2023-04-06,654.1111903103163
2023-04-07,420.16049443420866
2023-04-08,467.7026850712592
2023-04-09,417.80062718210496
2023-04-10,754.2746816923916
2023-04-11,750.1144174910087
2023-04-12,694.3612658151878
2023-04-13,686.4260523542778
2023-04-14,632.887274958319
2023-04-15,474.93464704006425
2023-04-16,362.2702166923834
2023-04-17,665.904985018406
2023-04-18,649.0286950949578
2023-04-19,659.4023398255231
2023-04-20,642.1838509135982
2023-04-21,576.5316475113457
2023-04-22,425.0126134562513
2023-04-23,368.0676059998927
2023-04-24,606.5485876206369
2023-04-25,644.7352200013577
2023-04-26,630.894950506944
2023-04-27,590.3929004331278
2023-04-28,496.31407805141674
2023-04-29,119.74803392754691
2023-04-30,142.9600293671624
2023-05-01,316.6031136791756
2023-05-02,516.7161920481203
2023-05-03,562.590757502101
2023-05-04,557.7362757586598
2023-05-05,520.81730881773
2023-05-06,318.00694749149085
2023-05-07,389.3327588577284
2023-05-08,567.7555554418504
2023-05-09,601.8194564497271
2023-05-10,597.1657659184104
2023-05-11,566.3385660666418
2023-05-12,558.3050785846938
2023-05-13,404.66343774606975
2023-05-14,293.46498807581696
2023-05-15,553.0136701080987
2023-05-16,570.9518728124169
2023-05-17,551.636247641871
2023-05-18,561.1921049129755
2023-05-19,518.0049090205187
2023-05-20,383.45689936333355
2023-05-21,187.12850271813863
2023-05-22,271.36629112897174
2023-05-23,393.090265810793
2023-05-24,471.8075409744881
2023-05-25,449.68441211632563
2023-05-26,488.88781912933354
2023-05-27,400.62814913470316
2023-05-28,265.1071776922979
2023-05-29,523.7774973970511
2023-05-30,519.0536891958847
2023-05-31,566.0185146380729
2023-06-01,537.1275854966914
2023-06-02,293.5556940011689
2023-06-03,211.4431277536482
2023-06-04,242.8633789833312
2023-06-05,506.1480785037706
2023-06-06,519.3355873115786
2023-06-07,540.3126708997552
2023-06-08,466.35883775773823
2023-06-09,182.40991535193655
2023-06-10,196.98403620891992
2023-06-11,187.20273803908887
2023-06-12,394.1405074981528
2023-06-13,407.5808144812496
2023-06-14,433.0489451654177
2023-06-15,489.3478275137907
2023-06-16,461.27849937373185
2023-06-17,368.83283015534624
2023-06-18,212.29691246156008
2023-06-19,472.3714148089366
2023-06-20,470.74145866488396
2023-06-21,312.35623151636804
2023-06-22,93.17121340535049
2023-06-23,92.52137454902379
2023-06-24,112.6324622225408
2023-06-25,130.87849841889624
2023-06-26,120.27296529909623
2023-06-27,265.945661124274
2023-06-28,311.1637192613174
2023-06-29,327.50925314830147
2023-06-30,410.5999172563824
2023-07-01,327.9677655644451
2023-07-02,214.33456314962967
2023-07-03,434.64231879993196
2023-07-04,474.6775268979579
2023-07-05,465.888554454563
2023-07-06,429.47555884672585
2023-07-07,386.52379089008053
2023-07-08,219.47779163399483
2023-07-09,254.37395423595737
2023-07-10,393.92144483714617
2023-07-11,276.15201295928944
2023-07-12,177.02732817506256
2023-07-13,269.47465806570443
2023-07-14,274.53763017197974
2023-07-15,224.75168812455928
2023-07-16,219.7424489909058
2023-07-17,418.73821377753876
2023-07-18,433.0162989486519
2023-07-19,472.8077729353886
2023-07-20,521.9911354563891
2023-07-21,221.3035351635638
2023-07-22,90.06625886142831
2023-07-23,132.11248695182223
2023-07-24,338.86117590404643
2023-07-25,369.19033007960974
2023-07-26,422.2391945400051
2023-07-27,470.26072185270056
2023-07-28,427.5306738898769
2023-07-29,418.0841574765905
2023-07-30,303.5415335484224
2023-07-31,514.3496753310492
2023-08-01,496.62083570550504
2023-08-02,516.6250295754468
2023-08-03,505.1589173413965
2023-08-04,509.27186756720135
2023-08-05,309.75610040060457
2023-08-06,300.425931871305
2023-08-07,478.89041854684086
2023-08-08,544.674450126086
2023-08-09,489.53227640849934
2023-08-10,154.7074604186747
2023-08-11,418.9894316516697
2023-08-12,360.80807967077044
2023-08-13,352.38517305543365
2023-08-14,526.414279127592
2023-08-15,322.29391606038547
2023-08-16,442.08233754163876
2023-08-17,187.79827531609172
2023-08-18,297.98229684785036
2023-08-19,60.74367804074862
2023-08-20,89.59123622910863
2023-08-21,112.30585835448795
2023-08-22,71.35680698277073
2023-08-23,155.53659586676446
2023-08-24,329.72849504429365
2023-08-25,459.99111720067066
2023-08-26,396.33797085389676
2023-08-27,401.29976056842276
2023-08-28,434.57896938421385
2023-08-29,507.28975665908916
2023-08-30,512.1636549883085
2023-08-31,480.83936254737284
2023-09-01,417.2473707936786
2023-09-02,102.91429015706771
2023-09-03,141.87554889601972
2023-09-04,154.4266939803093
2023-09-05,289.1719782604313
2023-09-06,87.86679507416162
2023-09-07,308.1477972778519
2023-09-08,367.7851519701357
2023-09-09,237.7500645478939
2023-09-10,125.7260122463444
2023-09-11,347.5762305952969
2023-09-12,437.8742588632147
2023-09-13,484.1822087357347
2023-09-14,478.7623956075975
2023-09-15,438.2428430455722
2023-09-16,317.74020537021283
2023-09-17,177.47430055271926
2023-09-18,187.81879346524573
2023-09-19,193.97251656337014
2023-09-20,413.19243632231843
2023-09-21,473.68251257720425
2023-09-22,420.28277073837756
2023-09-23,386.06551524486474
2023-09-24,378.1452150445877
2023-09-25,532.0801309077792
2023-09-26,545.33049139788
2023-09-27,546.5917473384486
2023-09-28,503.0025588159792
2023-09-29,522.819895921964
2023-09-30,448.60890818152075
2023-10-01,278.76520976902646
2023-10-02,460.8337083591459
2023-10-03,461.31932624702716
2023-10-04,531.9137705292956
2023-10-05,527.8769657602638
2023-10-06,500.0242991417471
2023-10-07,406.7660890242921
2023-10-08,371.4859023256694
2023-10-09,469.568828613975
2023-10-10,545.519501031443
2023-10-11,581.8278103509822
2023-10-12,608.7765213661517
2023-10-13,569.4646402484104
2023-10-14,469.83085479027744
2023-10-15,415.57834347296114
2023-10-16,608.1874264703615
2023-10-17,624.5034078313649
2023-10-18,571.1925568064414
2023-10-19,621.1664611429408
2023-10-20,576.501658627395
2023-10-21,394.1766124636174
2023-10-22,410.21351101590085
2023-10-23,564.8365782161611
2023-10-24,666.0380157460038
2023-10-25,611.9787928823273
2023-10-26,580.4585875369271
2023-10-27,360.20929072882353
2023-10-28,312.91342739238445
2023-10-29,78.1275904717241
2023-10-30,384.36723201069236
2023-10-31,467.394553432839
2023-11-01,254.7619253169201
2023-11-02,338.4103571025369
2023-11-03,528.9064655603296
2023-11-04,430.9023745168232
2023-11-05,386.252956843129
2023-11-06,581.3714804916176
2023-11-07,612.7650166927547
2023-11-08,612.3373571456091
2023-11-09,630.2354896714457
2023-11-10,115.23149731100395
2023-11-11,273.5222267559865
2023-11-12,315.1952687390649
2023-11-13,604.4999773860209
2023-11-14,650.1091873956943
2023-11-15,598.8671226540166
2023-11-16,602.1374298437127
2023-11-17,342.23822799420077
2023-11-18,377.03388729616705
2023-11-19,437.2912376691265
2023-11-20,588.2479686931088
2023-11-21,610.876425442639
2023-11-22,633.2596509188581
2023-11-23,624.1367310167927
2023-11-24,543.711441348411
2023-11-25,428.8590900199882
2023-11-26,407.78115664276504
2023-11-27,563.6926885838191
2023-11-28,603.342066204629
2023-11-29,638.5626663454707
2023-11-30,595.2653344823159
2023-12-01,516.5197774484845
2023-12-02,421.03560232875543
2023-12-03,371.32199773232145
2023-12-04,623.1699985661753
2023-12-05,607.6358711328944
2023-12-06,608.8881188488431
2023-12-07,564.3643328995292
2023-12-08,422.76327615300346
2023-12-09,403.24969726776754
2023-12-10,332.59534885891225
2023-12-11,609.6199987001346
2023-12-12,584.0956915240681
2023-12-13,600.0196974060973
2023-12-14,583.6733454488444
2023-12-15,550.3334762384325
2023-12-16,468.22214776476557
2023-12-17,523.201788532078
2023-12-18,577.0692656326075
2023-12-19,606.7172572685563
2023-12-20,582.888463167538
2023-12-21,560.8091471564428
2023-12-22,529.670642371299
2023-12-23,442.95824408403155
2023-12-24,299.6149098979384
2023-12-25,310.32517564759456
2023-12-26,609.2906159420647
2023-12-27,639.189498385517
2023-12-28,616.6423750457338
2023-12-29,548.5596593009295
2023-12-30,483.28879097423993
2023-12-31,309.6696281474796
2024-01-01,289.51955959299744
2024-01-02,604.1493522391941
2024-01-03,591.575034440973
2024-01-04,636.9294909916848
2024-01-05,567.1633640872374
2024-01-06,396.209052241324
2024-01-07,423.8680554236861
2024-01-08,641.8540999027973
2024-01-09,473.18335464609316
2024-01-10,630.2032770446122
2024-01-11,644.0280769375502
2024-01-12,612.84644116513
2024-01-13,473.25613595176225
2024-01-14,411.1176669732192
2024-01-15,674.5506011315599
2024-01-16,689.1135581262795
2024-01-17,632.8646363947698
2024-01-18,618.2861551529031
2024-01-19,558.7901373636946
2024-01-20,469.24221248006285
2024-01-21,403.8691271097788
2024-01-22,603.2441164821807
2024-01-23,634.2418078231012
2024-01-24,631.3173714171905
2024-01-25,616.7022942062179
2024-01-26,592.2274106472421
2024-01-27,460.4597109113453
2024-01-28,399.2929263323942
2024-01-29,600.7745428875655
2024-01-30,626.3458369725827
2024-01-31,598.3682561395046
2024-02-01,551.3622874489236
2024-02-02,512.7509173513363
2024-02-03,387.61342366416875
2024-02-04,381.38883689291083
2024-02-05,463.36983435160715
2024-02-06,564.3358015658262
2024-02-07,569.7253027051313
2024-02-08,543.7415011056385
2024-02-09,477.93109779208015
2024-02-10,452.0892832671712
2024-02-11,384.7792385969254
2024-02-12,565.7763703257633
2024-02-13,584.3425327857103
2024-02-14,546.0923122172346
2024-02-15,554.6582817451044
2024-02-16,522.5411785979372
2024-02-17,415.06746257070597
2024-02-18,370.2554628371418
2024-02-19,406.67511664083935
2024-02-20,584.8025958158387
2024-02-21,609.3466015778138
2024-02-22,357.7136360495655
2024-02-23,431.8264927092325
2024-02-24,417.09242927710073
2024-02-25,353.45589370695274
2024-02-26,591.8821603477923
2024-02-27,630.4010426711905
2024-02-28,615.8927365128825
2024-02-29,603.438387710032
2024-03-01,590.021039627328
2024-03-02,414.4046300873909
2024-03-03,387.81335838795854
2024-03-04,635.1760140398255
2024-03-05,684.7571604771099
2024-03-06,658.7426853658376
2024-03-07,673.9224477517439
2024-03-08,587.1229749557306
2024-03-09,436.73401606768317
2024-03-10,391.5521068502458
2024-03-11,626.0500495565709
2024-03-12,661.1108694849488
2024-03-13,657.7553405086205
2024-03-14,677.7289087826705
2024-03-15,638.2142582117428
2024-03-16,452.9170320382901
2024-03-17,412.2825400329297
2024-03-18,647.5649872700085
2024-03-19,656.6860841371329
2024-03-20,622.0115868833207
2024-03-21,642.2581159217216
2024-03-22,627.1295848085226
2024-03-23,452.58136529994607
2024-03-24,399.56201494746534
2024-03-25,645.1459563585261
2024-03-26,644.0121452526773
2024-03-27,647.738850406977
2024-03-28,601.0157301510906
2024-03-29,376.44024788912805
2024-03-30,423.8197297536521
2024-03-31,378.63222910726137
2024-04-01,618.3286918080505
2024-04-02,591.3103770840619
2024-04-03,524.3390180079225
2024-04-04,599.8135697646617
2024-04-05,626.3137375988379
2024-04-06,488.55895706207815
2024-04-07,505.3891696750903
