Time,San Juan_predicho
2022-10-18,1754.0299857005825
2022-10-19,1844.798423024767
2022-10-20,1843.179960494635
2022-10-21,1732.3710794287713
2022-10-22,1291.556811609098
2022-10-23,1060.950773611069
2022-10-24,1880.5107187314657
2022-10-25,1866.682596164927
2022-10-26,1841.242985755196
2022-10-27,1945.2750453813844
2022-10-28,1739.4223805556344
2022-10-29,1121.437163676926
2022-10-30,863.775642887394
2022-10-31,959.8060450555195
2022-11-01,1020.049037214508
2022-11-02,1794.8514274979855
2022-11-03,1889.5223059330067
2022-11-04,1811.333843821734
2022-11-05,1269.6130650566597
2022-11-06,935.9641759890412
2022-11-07,1817.3855757985584
2022-11-08,1869.6139597576844
2022-11-09,1606.8251618389286
2022-11-10,1702.4904291272683
2022-11-11,1661.5420700602283
2022-11-12,945.2372921359703
2022-11-13,938.5329948503731
2022-11-14,1967.1825298567837
2022-11-15,1877.035576061053
2022-11-16,1925.9493305091164
2022-11-17,1844.6275603743916
2022-11-18,1746.6056675344478
2022-11-19,1138.6201781233676
2022-11-20,942.8589064424789
2022-11-21,1797.690410003949
2022-11-22,1854.2127290258186
2022-11-23,1945.8195963912622
2022-11-24,1898.083670755901
2022-11-25,1744.1448628481717
2022-11-26,1147.1323302512624
2022-11-27,931.0341650414182
2022-11-28,1777.5312069585684
2022-11-29,1835.4447737262667
2022-11-30,1787.5582156821974
2022-12-01,1791.6272684117982
2022-12-02,1686.7253854821424
2022-12-03,1116.0224519736894
2022-12-04,933.6679760403224
2022-12-05,1708.2780418865054
2022-12-06,1746.9723090246416
2022-12-07,1772.0376383582911
2022-12-08,1118.6375434863594
2022-12-09,1531.0261905119723
2022-12-10,1126.4523642645518
2022-12-11,894.5031499957049
2022-12-12,1715.144488765518
2022-12-13,1773.9328207048302
2022-12-14,1730.7144828207718
2022-12-15,1705.6739907013955
2022-12-16,1653.4143941027573
2022-12-17,1171.3086369524126
2022-12-18,872.7036066420451
2022-12-19,1640.753759024107
2022-12-20,1727.561983634499
2022-12-21,1657.7031336213413
2022-12-22,1704.4260239704658
2022-12-23,1533.3350255755756
2022-12-24,1027.301832140933
2022-12-25,736.8697550783393
2022-12-26,1693.9208360230934
2022-12-27,1751.3141542083242
2022-12-28,1765.8259776486452
2022-12-29,1703.7408164862748
2022-12-30,1574.0063685917587
2022-12-31,748.6516783544251
2023-01-01,599.0364730012919
2023-01-02,949.0873376868683
2023-01-03,1827.2860546495672
2023-01-04,1887.7357057812371
2023-01-05,1775.3183382434754
2023-01-06,1678.2570467164182
2023-01-07,1193.0482416272134
2023-01-08,928.4563268217973
2023-01-09,1730.510487049766
2023-01-10,1915.6879431130685
2023-01-11,1888.7340260180665
2023-01-12,1870.1841545539623
2023-01-13,1744.7360366523674
2023-01-14,1138.7435678133254
2023-01-15,966.3485183176554
2023-01-16,1773.8586438337113
2023-01-17,1903.5482170823807
2023-01-18,1806.3856906093376
2023-01-19,1851.6837921431468
2023-01-20,1729.5896866198518
2023-01-21,1239.067685884246
2023-01-22,997.0621068818075
2023-01-23,1764.818365108888
2023-01-24,1924.1781981941906
2023-01-25,1813.92558935926
2023-01-26,1951.9355321666212
2023-01-27,1661.026743953442
2023-01-28,1177.7967059965754
2023-01-29,928.9515190300433
2023-01-30,1789.2844732274375
2023-01-31,1772.3375964566214
2023-02-01,1923.0032364956728
2023-02-02,1694.1648943954565
2023-02-03,1546.033263966416
2023-02-04,1115.4814284196518
2023-02-05,825.728202684636
2023-02-06,1583.488568484472
2023-02-07,1629.6384200891057
2023-02-08,1655.2211846757289
2023-02-09,1607.3514164350286
2023-02-10,1537.9419618003906
2023-02-11,1106.1605137423508
2023-02-12,896.282751634617
2023-02-13,1625.8997812887249
2023-02-14,1650.6399652906305
2023-02-15,1721.9978387960984
2023-02-16,1676.867120937115
2023-02-17,1498.9759704986845
2023-02-18,1132.7101860349687
2023-02-19,930.8794551425676
2023-02-20,1562.129824223499
2023-02-21,1628.2175393674897
2023-02-22,1655.9320744835711
2023-02-23,1648.2490560728215
2023-02-24,1504.9441754955858
2023-02-25,1124.9985684228786
2023-02-26,933.1323519429528
2023-02-27,1631.9251156561768
2023-02-28,1641.604901378592
2023-03-01,1766.67871893548
2023-03-02,1639.2298292853932
2023-03-03,1681.9357813540055
2023-03-04,1127.7640356825932
2023-03-05,903.7278984331729
2023-03-06,1688.738927349737
2023-03-07,1948.9106310196419
2023-03-08,1929.711061360949
2023-03-09,1802.1594839391582
2023-03-10,1746.420851823848
2023-03-11,1120.225055095365
2023-03-12,955.1762691720513
2023-03-13,1966.0461625626265
2023-03-14,2027.359115465894
2023-03-15,1931.4349286491515
2023-03-16,1974.1918193069594
2023-03-17,1866.7758799192966
2023-03-18,1114.1334796771314
2023-03-19,938.2193087736202
2023-03-20,1942.58638355456
2023-03-21,1939.0945971874107
2023-03-22,1977.0261177658153
2023-03-23,1951.8476517662666
2023-03-24,1770.0367742878575
2023-03-25,1207.8747229678324
2023-03-26,938.6326459876092
2023-03-27,1882.0976225002914
2023-03-28,1916.7035107417887
2023-03-29,1914.1007470071388
2023-03-30,1865.1456962919483
2023-03-31,1691.5380817855705
2023-04-01,1109.4731222841422
2023-04-02,959.2764960039128
2023-04-03,1815.337942827174
2023-04-04,1900.315938691348
2023-04-05,1868.6325407909512
2023-04-06,1668.5736603610078
2023-04-07,987.185012295515
2023-04-08,1025.7698895073795
2023-04-09,896.1928877667062
2023-04-10,1933.0314941325112
2023-04-11,1958.439930439981
2023-04-12,1948.1934388398772
2023-04-13,1833.5143935720148
2023-04-14,1724.673530488658
2023-04-15,1144.0087650380312
2023-04-16,895.4572530665323
2023-04-17,1793.7515221721899
2023-04-18,1804.549067169256
2023-04-19,1860.1759191012577
2023-04-20,1787.021415724935
2023-04-21,1566.417349344939
2023-04-22,1130.6590256077445
2023-04-23,898.5199229009595
2023-04-24,1729.9243434144719
2023-04-25,1791.8234014157827
2023-04-26,1770.9039689057145
2023-04-27,1701.5842127637293
2023-04-28,1484.7556509563078
2023-04-29,480.9116188187039
2023-04-30,541.3025416474734
2023-05-01,840.5102091620536
2023-05-02,1532.4991664140512
2023-05-03,1588.2469639942829
2023-05-04,1607.6140289183681
2023-05-05,1490.719963106949
2023-05-06,920.4875692363521
2023-05-07,935.3884313605984
2023-05-08,1548.924599473881
2023-05-09,1634.823118802145
2023-05-10,1652.6330589159845
2023-05-11,1651.9531778351452
2023-05-12,1604.6034735330297
2023-05-13,1082.197752812333
2023-05-14,798.0721959801327
2023-05-15,1556.9911567475745
2023-05-16,1603.9910824161814
2023-05-17,1497.17834941182
2023-05-18,1615.7806838154054
2023-05-19,1500.5517762579136
2023-05-20,1010.441917607778
2023-05-21,567.0579625275839
2023-05-22,1213.2854413366565
2023-05-23,1460.7471124651888
2023-05-24,1533.3883504006224
2023-05-25,1451.0494188853884
2023-05-26,1368.4163893026641
2023-05-27,1050.213808365892
2023-05-28,721.1800450194393
2023-05-29,1511.9241283282636
2023-05-30,1517.0357722453864
2023-05-31,1519.0415051306504
2023-06-01,1509.474748504753
2023-06-02,1194.0207486811992
2023-06-03,906.4268862135324
2023-06-04,762.2754358621917
2023-06-05,1500.6844430033593
2023-06-06,1530.3801660036956
2023-06-07,1560.1734502637062
2023-06-08,1432.6412873097095
2023-06-09,742.1556389738596
2023-06-10,799.2917248637935
2023-06-11,664.9176022259169
2023-06-12,1338.1173675970847
2023-06-13,1340.0451576029768
2023-06-14,1254.2054396309297
2023-06-15,1361.4938042691108
2023-06-16,1346.2955589474548
2023-06-17,917.817184678519
2023-06-18,634.5315452293604
2023-06-19,1393.1501978793312
2023-06-20,1427.0357193661753
2023-06-21,875.0252230510048
2023-06-22,463.41978711033966
2023-06-23,460.13082065430285
2023-06-24,522.8946139843031
2023-06-25,640.0551120720053
2023-06-26,576.1281511940191
2023-06-27,1070.1167012998553
2023-06-28,1276.761411924959
2023-06-29,1254.2715153064532
2023-06-30,1286.187712091705
2023-07-01,890.1754892195916
2023-07-02,581.9415732387536
2023-07-03,1299.522867331777
2023-07-04,1420.825511482247
2023-07-05,1408.3885636082211
2023-07-06,1310.4208752187674
2023-07-07,1182.9406998758523
2023-07-08,739.2032194225216
2023-07-09,658.0146548412915
2023-07-10,1248.0251376674278
2023-07-11,1065.0247062579142
2023-07-12,686.8097152076002
2023-07-13,1285.979546508615
2023-07-14,1178.92506429324
2023-07-15,778.680259325709
2023-07-16,712.8339738684705
2023-07-17,1332.968120367772
2023-07-18,1343.4043502779962
2023-07-19,1390.2392439915634
2023-07-20,1451.3208315670686
2023-07-21,868.7254435124302
2023-07-22,425.3418232039371
2023-07-23,637.7983762100508
2023-07-24,1354.281437086784
2023-07-25,1383.393425977489
2023-07-26,1316.85186867707
2023-07-27,1458.789216647548
2023-07-28,1320.193003366886
2023-07-29,968.8928154677897
2023-07-30,743.3825842622737
2023-07-31,1456.48977023
2023-08-01,1452.394650641542
2023-08-02,1478.5542625393457
2023-08-03,1407.5342619262874
2023-08-04,1455.5628368246066
2023-08-05,938.6952671367696
2023-08-06,745.8941083777971
2023-08-07,1410.8727526830528
2023-08-08,1526.5174952809518
2023-08-09,1348.8654806153636
2023-08-10,904.1139006064701
2023-08-11,1232.4510853906565
2023-08-12,931.8493222846885
2023-08-13,836.230546807635
2023-08-14,1403.5863202201742
2023-08-15,817.8799869435893
2023-08-16,1368.4487930495088
2023-08-17,770.5722058935659
2023-08-18,1234.7716567989155
2023-08-19,283.14580938106997
2023-08-20,499.15662379686137
2023-08-21,691.6935711401446
2023-08-22,431.81038143717876
2023-08-23,960.7912064930152
2023-08-24,1287.8853856830438
2023-08-25,1418.0187327079661
2023-08-26,1057.328668073235
2023-08-27,864.3118309832914
2023-08-28,1368.2864050275198
2023-08-29,1556.320202703083
2023-08-30,1443.3998725119952
2023-08-31,1508.1826031450723
2023-09-01,1347.9750822316485
2023-09-02,504.3021628237975
2023-09-03,608.5925920679247
2023-09-04,832.2361478063007
2023-09-05,1146.681408993709
2023-09-06,483.1863203439203
2023-09-07,1165.5365304434306
2023-09-08,1186.551026386755
2023-09-09,803.1525389569881
2023-09-10,538.6622629013892
2023-09-11,1108.1065271087039
2023-09-12,1388.7378342634015
2023-09-13,1376.7622220250591
2023-09-14,1397.5712541242203
2023-09-15,1255.3506069995883
2023-09-16,914.841696241701
2023-09-17,534.9091515013606
2023-09-18,528.6431169447815
2023-09-19,529.867641481279
2023-09-20,1227.8374044528368
2023-09-21,1322.4314082989981
2023-09-22,1291.3562854880558
2023-09-23,1019.1711816237357
2023-09-24,925.501175036653
2023-09-25,1734.443180078984
2023-09-26,1593.4649501007955
2023-09-27,1543.507520927258
2023-09-28,1506.8813501263471
2023-09-29,1498.6601752757445
2023-09-30,1109.1011158533452
2023-10-01,696.1902915979356
2023-10-02,1369.8047892029335
2023-10-03,1301.0338118126263
2023-10-04,1548.4734397877542
2023-10-05,1499.557148976021
2023-10-06,1426.0644957414638
2023-10-07,1011.2451883785748
2023-10-08,862.3151174563164
2023-10-09,1032.1970246354874
2023-10-10,1544.1588373228217
2023-10-11,1723.017172433072
2023-10-12,1710.4995068874307
2023-10-13,1621.8789461407673
2023-10-14,1178.8275953555071
2023-10-15,933.4572203088724
2023-10-16,1648.8863189200083
2023-10-17,1677.1039973121128
2023-10-18,1564.7050915633856
2023-10-19,1681.3704704961578
2023-10-20,1569.8830688532316
2023-10-21,1054.69221314128
2023-10-22,895.5038757370112
2023-10-23,1557.2795976611972
2023-10-24,1676.258938169602
2023-10-25,1700.9629138791593
2023-10-26,1642.7345816417817
2023-10-27,939.4737930152346
2023-10-28,884.7455137158595
2023-10-29,421.6301501564817
2023-10-30,1341.167198280279
2023-10-31,1437.833429738499
2023-11-01,703.8979240418244
2023-11-02,1321.0940393098656
2023-11-03,1558.0881410506554
2023-11-04,1113.7330932049422
2023-11-05,951.4960086554304
2023-11-06,1604.8675388420868
2023-11-07,1708.3417465736175
2023-11-08,1603.906491166932
2023-11-09,1614.1113557493936
2023-11-10,592.487323934442
2023-11-11,830.4121098414385
2023-11-12,721.3047952131732
2023-11-13,1565.5188690342543
2023-11-14,1681.3354958695788
2023-11-15,1638.8347499479307
2023-11-16,1708.4935548422186
2023-11-17,1207.1987307120671
2023-11-18,1037.2258416109687
2023-11-19,935.827242964544
2023-11-20,1566.1598978896943
2023-11-21,1695.9721618255755
2023-11-22,1650.6335360807013
2023-11-23,1697.6997758534058
2023-11-24,1504.6713485254386
2023-11-25,1107.430631196066
2023-11-26,943.1929595419451
2023-11-27,1612.409731505919
2023-11-28,1699.3545735138928
2023-11-29,1712.5963910910655
2023-11-30,1602.184018898571
2023-12-01,1447.5015136323236
2023-12-02,1082.3210501803494
2023-12-03,870.5181805370249
2023-12-04,1611.0642998584424
2023-12-05,1580.561063221909
2023-12-06,1554.318128256691
2023-12-07,1513.6296454179983
2023-12-08,1022.3378419277664
2023-12-09,1000.5164207959594
2023-12-10,827.1451672701809
2023-12-11,1563.0413475979253
2023-12-12,1596.2313547918293
2023-12-13,1561.1160016337612
2023-12-14,1589.7159161909096
2023-12-15,1517.4854445897304
2023-12-16,1064.828411899858
2023-12-17,1089.9993153880216
2023-12-18,1488.9897589307593
2023-12-19,1517.835203954614
2023-12-20,1497.522724567475
2023-12-21,1502.0104409144164
2023-12-22,1354.0736022542094
2023-12-23,1055.4035605376444
2023-12-24,791.1744096236018
2023-12-25,718.5434825181035
2023-12-26,1469.1555358418652
2023-12-27,1571.4181890473235
2023-12-28,1499.724940475864
2023-12-29,1402.4409529601926
2023-12-30,1026.4071371071268
2023-12-31,783.8151415247553
2024-01-01,622.7104967832366
2024-01-02,1389.1812620416997
2024-01-03,1540.7734124136873
2024-01-04,1572.6103443530417
2024-01-05,1455.661500890858
2024-01-06,1173.8628716235298
2024-01-07,905.3981101458133
2024-01-08,1615.3046523989399
2024-01-09,1634.7943349569211
2024-01-10,1615.9313892774292
2024-01-11,1616.451360894072
2024-01-12,1532.8304832585254
2024-01-13,1121.5730961598267
2024-01-14,911.0284767663699
2024-01-15,1688.0967033657785
2024-01-16,1736.7125014161575
2024-01-17,1716.7136461548696
2024-01-18,1623.835247047244
2024-01-19,1463.721648223248
2024-01-20,1069.8853512195324
2024-01-21,814.5195453553606
2024-01-22,1447.1674260167924
2024-01-23,1588.440360743275
2024-01-24,1620.3057843145884
2024-01-25,1624.9740582592897
2024-01-26,1483.6128007913699
2024-01-27,1087.7355385786125
2024-01-28,896.0784251130959
2024-01-29,1488.3329892938368
2024-01-30,1516.952522231288
2024-01-31,1600.0116551259175
2024-02-01,1525.6065603542404
2024-02-02,1351.0757591820968
2024-02-03,1018.6838329138857
2024-02-04,837.1341343617237
2024-02-05,1488.3408865769234
2024-02-06,1532.7357313071593
2024-02-07,1542.9548878665714
2024-02-08,1496.2669336067752
2024-02-09,1379.086540172946
2024-02-10,1079.494872185714
2024-02-11,886.4180386110352
2024-02-12,1433.858191528945
2024-02-13,1468.1404065330414
2024-02-14,1451.5587569639526
2024-02-15,1422.587185995148
2024-02-16,1369.2378641652965
2024-02-17,1092.9719864741596
2024-02-18,870.1709382671854
2024-02-19,1439.8433517044728
2024-02-20,1590.8273193089476
2024-02-21,1535.9076834984767
2024-02-22,1076.8483681422094
2024-02-23,1295.7400499026448
2024-02-24,1173.5522566973095
2024-02-25,811.1954734135522
2024-02-26,1512.7367492078645
2024-02-27,1546.1907101202585
2024-02-28,1575.4900703538578
2024-02-29,1507.2403134934027
2024-03-01,1460.059538013772
2024-03-02,1022.513676817328
2024-03-03,845.4815467478433
2024-03-04,1582.9507773111989
2024-03-05,1835.1199976822886
2024-03-06,1610.5911893408522
2024-03-07,1575.7825542415585
2024-03-08,1589.5350471112602
2024-03-09,991.9482228354655
2024-03-10,866.3412597390007
2024-03-11,1564.3401027902323
2024-03-12,1656.6161061078687
2024-03-13,1666.006017359569
2024-03-14,1638.2758530525723
2024-03-15,1593.5015621969753
2024-03-16,1064.6543220492786
2024-03-17,960.4738508749763
2024-03-18,1673.7658565744882
2024-03-19,1599.5007759208797
2024-03-20,1535.4502407090527
2024-03-21,1551.4465765047858
2024-03-22,1583.3523396432813
2024-03-23,1092.0945581008696
2024-03-24,881.1689514555778
2024-03-25,1655.8155178073737
2024-03-26,1655.918186310452
2024-03-27,1650.0044282138
2024-03-28,1578.4008050816774
2024-03-29,914.4955567784384
2024-03-30,971.4627909203891
2024-03-31,849.2969525677029
2024-04-01,1563.8525541890594
2024-04-02,1538.1268891015573
2024-04-03,1402.057979255152
2024-04-04,1535.6115451930903
2024-04-05,1558.1131629088118
2024-04-06,1043.1512477515207
2024-04-07,951.4760146696954
